unknown,STPIB/Import/30102006/0046/34866,LTO 3 SCSI Driver 8 Slots Extrenal 68HD,,4368,4368,198962,77/06-07,9/11/2006,284273,2/11/2006,193223.1,,,OUTRIGHT_PURCHASE,,32795.37,BANGALORE,88932795.41,,
unknown,STPIB/Import/30102006/0047/34867,AL D620 Dell Latitude ,,8125,8125,370093.75,78/06-07,9/11/2006,284275,2/11/2006,373794.69,,,OUTRIGHT_PURCHASE,,61003.29,BANGALORE,88562701.66,,
unknown,STPIB/Import/30102006/0045/34865,Poly Com Conference Phones with sound station,,,69000,69000,79/06-07,9/11/2006,6455,7/11/2006,,,,OUTRIGHT_PURCHASE,,14616,BANGALORE,88493701.66,,
unknown,STPIB/Import/04122006/0011/40654,As-Pe 1955/Blade -Dell Powerage High,,20900,20900,939455,80/06-07,14/12/2006,311453,6/12/2006,948849.55,,,OUTRIGHT_PURCHASE,,116139.18,BANGALORE,87554246.66,,
unknown,STPIB/Import/04122006/0010/40653,TM Powerage,,10200,10200,458490,80/06-07,14/12/2006,311453,6/12/2006,463074.9,,,OUTRIGHT_PURCHASE,,56680.37,BANGALORE,87095756.66,,
unknown,STPIB/Import/04122006/0027/40672,High Performa,,4400,4400,197780,80/06-07,14/12/2006,311453,5/12/2006,199757.8,,,OUTRIGHT_PURCHASE,,24450.35,BANGALORE,86897976.66,,
unknown,STPIB/Import/04122006/0131/40792,Projector with Accessories (NEC),,3028,3028,87963.4,81/06-07,18/12/2006,312125,6/12/2006,,,,OUTRIGHT_PURCHASE,,27965.3,BANGALORE,86810013.26,,
unknown,STPIB/Import/05122006/0024/40896,Supper Stock 3870 48 Port,,3104,3104,139496.03,82/06-07,11/12/2006,312305,6/12/2006,140890.99,,,OUTRIGHT_PURCHASE,,23453.28,BANGALORE,86670517.23,,
unknown,STPIB/Import/08122006/0083/41663,AL D620 Dell Latitude ,,13024,13024,585428,83/06-07,17/01/2007,318447,13/12/2006,591283,,,OUTRIGHT_PURCHASE,,72373.05,BANGALORE,86085089.23,,
unknown,STPIB/Import/15032007/0104/56785,AL D620 Dell Latitude  (20 Nos),,32560,32560,1447292,84/06-07,29/03/2007,390650,17/03/2007,1461764.92,,,OUTRIGHT_PURCHASE,,180674.1,BANGALORE,84637797.23,,
unknown,STPIB/Import/13032007/0075/56265,Laptop with Accessorie (BT Financial Group),AUS,11873,11873,419685.1,85/06-07,23/03/2007,395527,23/03/2007,423881.95,,,FREE_OF_CHARGE,,51883.15,BANGALORE,84218112.13,,
unknown,STPIB/Import/21052007/0051/8458,AL -D620 Dell Latitude ( 10Nos),USD,16000,16000,671200,86/07-08,31/05/2007,453471,31/05/2007,677912,,,OUTRIGHT_PURCHASE,,83789.92,BANGALORE,83546912.13,,
unknown,STPIB/Import/16062007/0010/13426,Networking Equipment (Csco1064 - ASA5510 BUNK),USD,2500,2500,102250,87/07-08,29/06/2007,466442,16/06/2007,103272.5,,,OUTRIGHT_PURCHASE,,12764.5,BANGALORE,83444662.13,,
unknown,STPIB/Import/12062007/0128/12678,Printer - ND 40210 Ticket Printer,USD,5476,5476,223996,88/07-08,29/06/2007,9342,4/06/2007,226236,,,FREE_OF_CHARGE,,70752,BANGALORE,83220666.13,,
unknown,STPIB/Import/03072007/0129/16682,Dell Poweredge -1955 High Perform (Server),USD,8680,8680,356314,89/07-08,19/07/2007,487762,11/07/2007,359877.14,,,OUTRIGHT_PURCHASE,,44480.81,BANGALORE,82864352.13,,
unknown,STPIB/Import/06072007/0007/17431,Sharp Brand Projector,INR,55000,55000,55000,90/07-08,26/07/2007,11120,25/07/2007,55550,,,OUTRIGHT_PURCHASE,,18961,BANGALORE,82809352.13,,
unknown,STPIB/Import/04082007/0041/22830,Server with Accessories (Dell Power),USD,943,943,37833.15,91/07-08,17/08/2007,512206,8/08/2007,38211.48,,,OUTRIGHT_PURCHASE,,4722.94,BANGALORE,82771518.98,,
unknown,STPIB/Import/07082007/0129/23212,"Dell Poweredge -1955 High Perform (Server), Chassis",USD,41961,41961,1701517,92/07-08,17/08/2007,513805,10/08/2007,1718532.17,,,OUTRIGHT_PURCHASE,,212411.05,BANGALORE,81070001.98,,
unknown,STPIB/Import/24072007/0134/20517,AL D630 Dell Latitude  (5 Nos),USD,8140,8140,330077,93/07-08,17/08/2007,514789,13/08/2007,333377.77,,,OUTRIGHT_PURCHASE,,41205.49,BANGALORE,80739924.98,,
unknown,STPIB/Import/17082007/0070/2478,RSA Tocken Security Card,USD,3350,3350,138355,94/07-08,6/09/2007,532848,3/09/2007,139738.55,,,OUTRIGHT_PURCHASE,,36273.04,BANGALORE,80601569.98,,
unknown,STPIB/Import/24072007/0135/20519,VSX Polycom & Microphone,USD,12355,12355,421260,95/07-08,7/09/2007,535224,5/09/2007,425472.6,,,OUTRIGHT_PURCHASE,,92144.21,BANGALORE,80180309.98,,
unknown,STPIB/Import/28082007/0120/26283 STPIB/Import/28082007/0121/26285,Laptop with Accessorie AL - D -630 - 10Nos,USD,16000,16000,660800,96/07-08,13/09/2007,536827,7/09/2007,667408,,,OUTRIGHT_PURCHASE,,82671.62,BANGALORE,79519509.98,,
unknown,STPIB/Import/23102007/0050/35464,AW 490n - Dell Precision 490n,USD,25630,25630,1026481.5,97/07-08,2/11/2007,577888,25/10/2007,1036746.32,,,OUTRIGHT_PURCHASE,,170855.79,BANGALORE,78493028.48,,
unknown,STPIB/Import/26102007/0128/36445,Computer Server - As - AX1501,USD,15253,15253,607832.05,98/07-08,20/11/2007,592357,12/11/2007,613910.37,,,OUTRIGHT_PURCHASE,,75879.32,BANGALORE,77885196.43,,
unknown,STPIB/Improt//06122007/0026/42532,Apple Note Book Laptop with Accessorie ,USD,44900,44900,1626750.5,100/07-08,25/01/2008,615511,10/12/2007,1643018,,,OUTRIGHT_PURCHASE,,169799.1,BANGALORE,76148445.93,,
unknown,STPIB/Import/13122007/0061/43624,Laptop With Accessorie AL-D-630N ,USD,15280,15280,608908,101/07-08,28/12/2007,623968,18/12/2007,614997,,,OUTRIGHT_PURCHASE,,102916.07,BANGALORE,75539537.93,,
unknown,STPIB/Import/02012008/0042/46429,Server with Accessories AW- 390n,USD,5920,5920,235320,103/07-08,17/01/2008,638469,5/01/2008,237673.2,,,OUTRIGHT_PURCHASE,,29376.41,BANGALORE,75304217.93,,
unknown,STPIB/Import/17032008/0104/57711,Laptop With Accessorie Macbook,USD,80914,80914,3252742.8,104/07-08,10/04/2008,706377,24/03/2008,3285595.5,,,OUTRIGHT_PURCHASE,,567989,BANGALORE,72051475.13,,
unknown,STPIB/Import/14032008/0090/57444,Networking Equipment cables,USD,8337.72,8337.72,337678,105/07-08,27/03/2008,12581,27/03/2008,341054,,,OUTRIGHT_PURCHASE,,96708,BANGALORE,71713797.13,,
unknown,STPIB/Import/26022008/0034/54441,Laptop With Accessorie Macbook,USD,8831,355006.2,358591.76,106/08-09,10/04/2008,706367,24/03/2008,358591.7,,,FREE_OF_CHARGE,,62497,BANGALORE,71355205.37,,
