Unknown,STPIB/Import/28082009/0039/18304,Laptop with Accessories (E6400n),INR,325000.00,325000.00,325000.00, 28 -14/09/2009 ,22/09/2009,703488,12/09/2009,325000.00,,,Outright Purchase,,21424.00,Bangalore
Unknown,STPIB/Import/08102009/0041/23332,Laptop with Accessories (E6400n),INR,325000.00,325000.00,325000.00, 30 - 22/10/2009 ,28/10/2009,704288,21/10/2009,325000.00,,,Outright Purchase,,21424.00,Bangalore
Unknown,STPIB/Import/24072007/0134/20517,AL �D630 Dell Latitude  (5 Nos),USD,8140.00,8140.00,330077.00,93 -17/8/07,17/08/2007,514789,13/08/2007,333377.77,,,Outright Purchase,,41205.49,Bangalore
Unknown,STPIB/Import/18032011/0020/47633,Dell Server - R710Rack mount server ,USD,7214.00,7214.00,329679.80, 53-29-03-2011 ,29/03/2011,3013171,23/03/2011,332939.67,37.00,,Outright Purchase,,48982.00,Bangalore
Unknown,STPIB/Import/14032008/0090/57444,Networking Equipment cables,USD,8337.72,8337.72,337678.00,105 -27/3/08,27/03/2008,12581,27/03/2008,341054.00,,,Outright Purchase,,96708.00,Bangalore
Unknown,STPIB/Impot/10022010/0074/40940,Dell AW- T3500n Precision ,USD,7264.00,7264.00,338502.40, 52-09/03/2010 ,08/03/2010,335046,08/03/2010,341920.00,,,Outright Purchase,,42974.00,Bangalore
Unknown,STPIB/Import/19012010/0028/37538,Desktop with Accessories,USD,7264.00,7264.00,342860.00, 47-22/02/2010 ,22/02/2010,321701,27/01/2010,346322.88,,,Outright Purchase,,84436.00,Bangalore
Unknown,STPIB/22062010/0044/11509,ASA-5520- Bun-K9 Server,USD,7117.00,7117.00,340548.45, 14-28-06/2010 ,28/06/2010,445837,23/06/2010,343953.93,,,Outright Purchase,,50602.00,Bangalore
Unknown,IMP/20020610023/5434,120 Degree Tables,USD,7030.00,7030.00,345524.50,23-2002,20/06/2002,328647,12/06/2002,348979.00,198332.00,,Outright Purchase,,198332.00,Bangalore
Unknown,STPIB/Import/19062008/0061/11991,Laptop AL - D630N,USD,8515.00,8515.00,354066.54,115/19/06/08,19/06/2008,790548,20/06/2008,357607.18,,,Outright Purchase,,52182.00,Bangalore
Unknown,STPIB/Import/03072007/0129/16682,Dell Poweredge -1955 High Perform (Server),USD,8680.00,8680.00,356314.00,89 - 19/7/07,19/07/2007,487762,11/07/2007,359877.14,,,Outright Purchase,,44480.81,Bangalore
Unknown,STPIB/Import/22102011/0002/27715  Dt.24-10-2011,IP Phones With Accessories,USD,7072.00,7072.00,353931.57,24/11-12,25/11/2011,5222258,18/11/2011,357470.89,,,Outright Purchase,,53858.00,Bangalore
